documento_id,questao,resposta_transcrita,url_resolucao,data_consulta,agente,situacao_conferencia,observacoes
ita-2024-fisica-2fase,5,W = C_p·(T₁−T₂)²/T₂,https://poliedroresolve.sistemapoliedro.com.br/vestibulares/ita/2024/ita-2-fase-dia-02-08-11-2023-2-fase-dia-2/dissertativa-1-fisica-2-fase-dia-2-ita-2024#exam-downloads,2026-07-17,Codex (transcrição e integração final),pronta; publicada no PDF," | evidência: resolução, mesmo resultado obtido nos dois casos considerados (T₁>T₂ e T₂>T₁)"
ita-2024-fisica-2fase,6,"a) distância entre as estrelas d ≈ 7,4×10¹⁰ m; b) massa da estrela de maior velocidade (m) ≈ 15×10³¹ kg; massa da estrela de menor velocidade (M) ≈ 7,5×10³¹ kg",https://poliedroresolve.sistemapoliedro.com.br/vestibulares/ita/2024/ita-2-fase-dia-02-08-11-2023-2-fase-dia-2/dissertativa-1-fisica-2-fase-dia-2-ita-2024#exam-downloads,2026-07-17,Codex (transcrição e integração final),pronta; publicada no PDF,"Rotulagem das massas (M e m) conforme aparece na fonte; conferir contexto na fonte em caso de dúvida. | evidência: resolução, itens a e b, resultados destacados em caixas"
ita-2024-fisica-2fase,7,r_n = √{[(n−1)λ/2 + √(r₁²+f²)]² − f²},https://poliedroresolve.sistemapoliedro.com.br/vestibulares/ita/2024/ita-2-fase-dia-02-08-11-2023-2-fase-dia-2/dissertativa-1-fisica-2-fase-dia-2-ita-2024#exam-downloads,2026-07-17,Codex (transcrição e integração final),pronta; publicada no PDF," | evidência: resolução, mesma fórmula final obtida para n par e n ímpar"
ita-2024-fisica-2fase,8,a) E_p = (1/(πε₀a))·[q₁²/2·(1+1/(2√2)) + q₂²/2·(1/2+√2) + 2q₁q₂·(1+1/√5)]; b) q₁/q₂ = −16(25+2√5) / (25(4+√2)),https://poliedroresolve.sistemapoliedro.com.br/vestibulares/ita/2024/ita-2-fase-dia-02-08-11-2023-2-fase-dia-2/dissertativa-1-fisica-2-fase-dia-2-ita-2024#exam-downloads,2026-07-17,Codex (transcrição e integração final),pronta; publicada no PDF," | evidência: resolução, itens a e b, resultados destacados em caixas"
ita-2024-fisica-2fase,9,"a) ε = 46,25 V; r = 0,625 Ω; b) i₂ = i₅ ≈ 8 A; i₁₀ ≈ 4,35 A; c) para V < 42,5 V, P = 8·V (reta crescente); para V > 42,5 V, P = (46,25−V)V/0,625 (parábola com concavidade para baixo)",https://poliedroresolve.sistemapoliedro.com.br/vestibulares/ita/2024/ita-2-fase-dia-02-08-11-2023-2-fase-dia-2/dissertativa-1-fisica-2-fase-dia-2-ita-2024#exam-downloads,2026-07-17,Codex (transcrição e integração final),pronta; publicada no PDF," | evidência: resolução, itens a, b e c"
ita-2024-fisica-2fase,10,r₂/r₁ = raiz quadrada de { [(1+2K/(m₀c²))² − 1] / [(1+K/(m₀c²))² − 1] },https://poliedroresolve.sistemapoliedro.com.br/vestibulares/ita/2024/ita-2-fase-dia-02-08-11-2023-2-fase-dia-2/dissertativa-1-fisica-2-fase-dia-2-ita-2024#exam-downloads,2026-07-17,Codex (transcrição e integração final),pronta; publicada no PDF," | evidência: resolução, resultado final destacado em caixa"
ita-2024-quimica-2fase,1,a) Naftaleno; b) Ácido etanoico; c) D₂O; d) CSe₂; e) 4-hidroxibenzoato de metila,https://poliedroresolve.sistemapoliedro.com.br/vestibulares/ita/2024/ita-2-fase-dia-1-05-11-2023-2-fase-dia-1/dissertativa-1-quimica-2-fase-dia-1-ita-2024#exam-downloads,2026-07-17,Codex (transcrição e integração final),pronta; publicada no PDF," | evidência: resolução, conclusão de cada item (a-e); justificativas explicativas não transcritas"
ita-2024-quimica-2fase,2,,https://poliedroresolve.sistemapoliedro.com.br/vestibulares/ita/2024/ita-2-fase-dia-1-05-11-2023-2-fase-dia-1/dissertativa-1-quimica-2-fase-dia-1-ita-2024#exam-downloads,2026-07-17,Codex (transcrição e integração final),"pendente; PDF público usa a frase padrão, texto abaixo é só para auditoria","Resposta apenas em desenho estrutural; sem texto equivalente para transcrever com segurança. | evidência: resolução apresentada inteiramente como fórmulas estruturais desenhadas, sem equações em texto"
ita-2024-quimica-2fase,3,"a) X(A) = 1/11; X(água) = 10/11; b) fração molar da água na fase vapor = 1; c) P = 21,64 Torr; d) o volume de líquido no béquer I aumenta em relação ao inicial",https://poliedroresolve.sistemapoliedro.com.br/vestibulares/ita/2024/ita-2-fase-dia-1-05-11-2023-2-fase-dia-1/dissertativa-1-quimica-2-fase-dia-1-ita-2024#exam-downloads,2026-07-17,Codex (transcrição e integração final),pronta; publicada no PDF," | evidência: resolução, itens a, b, c e d"
ita-2024-quimica-2fase,4,"a) catodo (redução): 4e⁻ + 2H₂O + 2Ag₂O(s) → 4Ag(s) + 4OH⁻(aq); anodo (oxidação): Nb(s) + 2H₂O(l) → NbO₂(s) + 4H⁺(aq) + 4e⁻; b) reação global: Nb(s) + 2Ag₂O(s) + 4H₂O(l) → NbO₂(s) + 4Ag(s) + 4H⁺(aq) + 4OH⁻(aq); c) força eletromotriz ΔE° = +1,032 V",https://poliedroresolve.sistemapoliedro.com.br/vestibulares/ita/2024/ita-2-fase-dia-1-05-11-2023-2-fase-dia-1/dissertativa-1-quimica-2-fase-dia-1-ita-2024#exam-downloads,2026-07-17,Codex (transcrição e integração final),pronta; publicada no PDF," | evidência: resolução, itens a, b e c"
ita-2024-quimica-2fase,5,"a) ordem em relação a A = 2; b) ordem em relação a B = 1; c) ordem global = 3; d) k(400K) = 0,1 L²·mol⁻²·min⁻¹; e) k(500K) = 1 L²·mol⁻²·min⁻¹; f) energia de ativação ≅ 9,11 kcal/mol",https://poliedroresolve.sistemapoliedro.com.br/vestibulares/ita/2024/ita-2-fase-dia-1-05-11-2023-2-fase-dia-1/dissertativa-1-quimica-2-fase-dia-1-ita-2024#exam-downloads,2026-07-17,Codex (transcrição e integração final),pronta; publicada no PDF," | evidência: resolução, itens a a f, resultados destacados em caixas"
ita-2024-quimica-2fase,6,"a) CO₂(g) ⇌ CO₂(aq) [K_h]; CO₂(aq) ⇌ H⁺(aq) + HCO₃⁻(aq) [K_a1]; b) pH = −(1/2)·log(K_h·K_a1·P_CO2); c) ΔpH (pH_II − pH_I) = −0,15",https://poliedroresolve.sistemapoliedro.com.br/vestibulares/ita/2024/ita-2-fase-dia-1-05-11-2023-2-fase-dia-1/dissertativa-1-quimica-2-fase-dia-1-ita-2024#exam-downloads,2026-07-17,Codex (transcrição e integração final),pronta; publicada no PDF," | evidência: resolução, itens a, b e c"
ita-2024-quimica-2fase,7,"a) zinco consumido = 0,01 mol; b) cloreto na solução inicial = 0,020 mol; c) NaCl ≅ 0,010 mol e KCl ≅ 0,010 mol",https://poliedroresolve.sistemapoliedro.com.br/vestibulares/ita/2024/ita-2-fase-dia-1-05-11-2023-2-fase-dia-1/dissertativa-1-quimica-2-fase-dia-1-ita-2024#exam-downloads,2026-07-17,Codex (transcrição e integração final),pronta; publicada no PDF," | evidência: resolução, itens a, b e c, resultados destacados em caixas"
ita-2024-quimica-2fase,8,,https://poliedroresolve.sistemapoliedro.com.br/vestibulares/ita/2024/ita-2-fase-dia-1-05-11-2023-2-fase-dia-1/dissertativa-1-quimica-2-fase-dia-1-ita-2024#exam-downloads,2026-07-17,Codex (transcrição e integração final),"pendente; PDF público usa a frase padrão, texto abaixo é só para auditoria","Resposta apenas em desenho estrutural; sem texto equivalente para transcrever com segurança. | evidência: resolução apresentada inteiramente como fórmulas estruturais desenhadas, sem equações em texto"
ita-2024-quimica-2fase,9,"a) o rendimento é o limitante da operação (não a temperatura); b) T = 420 K; c) rendimento = 24,41%; d) sim, k(vtotal) a 420 K ≈ 10,44 s⁻¹, que supera 10 s⁻¹",https://poliedroresolve.sistemapoliedro.com.br/vestibulares/ita/2024/ita-2-fase-dia-1-05-11-2023-2-fase-dia-1/dissertativa-1-quimica-2-fase-dia-1-ita-2024#exam-downloads,2026-07-17,Codex (transcrição e integração final),pronta; publicada no PDF," | evidência: resolução, itens a, b, c e d"
ita-2024-quimica-2fase,10,"a) Z = 8 (oxigênio), Z−2 = 6 (carbono), Z−3 = 5 (boro); b) C(grafite) + O₂(g) → CO₂(g); c) 4B(s) + 3O₂(g) → 2B₂O₃(s)",https://poliedroresolve.sistemapoliedro.com.br/vestibulares/ita/2024/ita-2-fase-dia-1-05-11-2023-2-fase-dia-1/dissertativa-1-quimica-2-fase-dia-1-ita-2024#exam-downloads,2026-07-17,Codex (transcrição e integração final),pronta; publicada no PDF," | evidência: resolução, itens a, b e c"
ita-2023-matematica-2fase,1,"b = 2a. Para a = 1/2 (logo b = 1), o conjunto solução é S = {(−15α/17, −16α/17, α), com α ∈ ℝ}",https://poliedroresolve.sistemapoliedro.com.br/vestibulares/ita/2023/ita-2-fase-dia-1-digitacao-02-10-2023-2-fase-dia-1/dissertativa-1-matematica-2-fase-dia-1-ita-2023#exam-downloads,2026-07-17,Codex (transcrição e integração final),pronta; publicada no PDF," | evidência: resolução, conclusão (determinante nulo → b = 2a; sistema escalonado)"
ita-2023-matematica-2fase,2,α ∈ ℝ − {3 − √15; 0; 2; 3 + √15},https://poliedroresolve.sistemapoliedro.com.br/vestibulares/ita/2023/ita-2-fase-dia-1-digitacao-02-10-2023-2-fase-dia-1/dissertativa-1-matematica-2-fase-dia-1-ita-2023#exam-downloads,2026-07-17,Codex (transcrição e integração final),pronta; publicada no PDF," | evidência: resolução, conclusão final"
ita-2023-matematica-2fase,3,"S = ]−2, 0[ ∪ ]0, 1[",https://poliedroresolve.sistemapoliedro.com.br/vestibulares/ita/2023/ita-2-fase-dia-1-digitacao-02-10-2023-2-fase-dia-1/dissertativa-1-matematica-2-fase-dia-1-ita-2023#exam-downloads,2026-07-17,Codex (transcrição e integração final),pronta; publicada no PDF," | evidência: resolução, conjunto-solução final em destaque"
ita-2023-matematica-2fase,4,"Resto da divisão: 0; quociente: x⁶ + x⁵ − x − 1. Raízes complexas de p(x): x = cis(π/5), cis(3π/5), cis(7π/5) e cis(9π/5)",https://poliedroresolve.sistemapoliedro.com.br/vestibulares/ita/2023/ita-2-fase-dia-1-digitacao-02-10-2023-2-fase-dia-1/dissertativa-1-matematica-2-fase-dia-1-ita-2023#exam-downloads,2026-07-17,Codex (transcrição e integração final),pronta; publicada no PDF," | evidência: resolução, conclusões dos dois pedidos"
ita-2023-matematica-2fase,5,sen(α − β) = 2AB/(A² + B²),https://poliedroresolve.sistemapoliedro.com.br/vestibulares/ita/2023/ita-2-fase-dia-1-digitacao-02-10-2023-2-fase-dia-1/dissertativa-1-matematica-2-fase-dia-1-ita-2023#exam-downloads,2026-07-17,Codex (transcrição e integração final),pronta; publicada no PDF," | evidência: resolução, resultado final em destaque"
ita-2023-matematica-2fase,6,r = (6√7 − 3√3)/10,https://poliedroresolve.sistemapoliedro.com.br/vestibulares/ita/2023/ita-2-fase-dia-1-digitacao-02-10-2023-2-fase-dia-1/dissertativa-1-matematica-2-fase-dia-1-ita-2023#exam-downloads,2026-07-17,Codex (transcrição e integração final),pronta; publicada no PDF," | evidência: resolução, resultado final em destaque"
ita-2023-matematica-2fase,7,"P = (−4√2/3, 1/3), Q = (4√2/3, 1/3), R = (4√2/3, −1/3) e S = (−4√2/3, −1/3)",https://poliedroresolve.sistemapoliedro.com.br/vestibulares/ita/2023/ita-2-fase-dia-1-digitacao-02-10-2023-2-fase-dia-1/dissertativa-1-matematica-2-fase-dia-1-ita-2023#exam-downloads,2026-07-17,Codex (transcrição e integração final),pronta; publicada no PDF," | evidência: resolução, conclusão final (interseção da elipse com os arcos capazes)"
ita-2023-matematica-2fase,8,Área da superfície lateral do cilindro: 400π cm²; volume da esfera: 4000π/3 cm³,https://poliedroresolve.sistemapoliedro.com.br/vestibulares/ita/2023/ita-2-fase-dia-1-digitacao-02-10-2023-2-fase-dia-1/dissertativa-1-matematica-2-fase-dia-1-ita-2023#exam-downloads,2026-07-17,Codex (transcrição e integração final),pronta; publicada no PDF," | evidência: resolução, resultados finais em destaque"
ita-2023-matematica-2fase,9,Os outros dois lados medem 6 + √11 e 6 − √11,https://poliedroresolve.sistemapoliedro.com.br/vestibulares/ita/2023/ita-2-fase-dia-1-digitacao-02-10-2023-2-fase-dia-1/dissertativa-1-matematica-2-fase-dia-1-ita-2023#exam-downloads,2026-07-17,Codex (transcrição e integração final),pronta; publicada no PDF," | evidência: resolução, resultados finais em destaque"
ita-2023-matematica-2fase,10,175,https://poliedroresolve.sistemapoliedro.com.br/vestibulares/ita/2023/ita-2-fase-dia-1-digitacao-02-10-2023-2-fase-dia-1/dissertativa-1-matematica-2-fase-dia-1-ita-2023#exam-downloads,2026-07-17,Codex (transcrição e integração final),pronta; publicada no PDF," | evidência: resolução, resultado final em destaque (595 − 210 − 210)"
ita-2023-quimica-2fase,1,"a) Pressão de vapor de A puro: P°A = 80 torr; b) pressão de vapor da solução: P = 50 torr; c) fase vapor com 80% de A e 20% de B (frações molares 0,8 e 0,2)",https://poliedroresolve.sistemapoliedro.com.br/vestibulares/ita/2023/ita-2-fase-dia-1-digitacao-02-10-2023-2-fase-dia-1/dissertativa-1-quimica-2-fase-dia-1-ita-2023#exam-downloads,2026-07-17,Codex (transcrição e integração final),pronta; publicada no PDF," | evidência: resolução, resultados finais em destaque nos itens a-c"
ita-2023-quimica-2fase,2,"a) Formiato de sódio, Na⁺[HCOO]⁻; b) CO + NaOH → Na⁺HCOO⁻; c) Na⁺HCOO⁻ + H₂SO₄ → HCOOH + NaHSO₄",https://poliedroresolve.sistemapoliedro.com.br/vestibulares/ita/2023/ita-2-fase-dia-1-digitacao-02-10-2023-2-fase-dia-1/dissertativa-1-quimica-2-fase-dia-1-ita-2023#exam-downloads,2026-07-17,Codex (transcrição e integração final),pronta; publicada no PDF,"a fonte apresenta a fórmula estrutural desenhada; transcrição textual equivalente (fórmula do sal e equações moleculares) | evidência: resolução, itens a-c"
ita-2023-quimica-2fase,3,"Aquecimento em 5 etapas: Q₁ = 0,5 kJ (aquecimento dos sólidos de −10 °C a 0 °C), Q₂ = 1 kJ (fusão de A a 0 °C), Q₃ = 0,7 kJ (aquecimento de 0 °C a 10 °C), Q₄ = 2 kJ (fusão de B a 10 °C), Q₅ = 1,5 kJ (aquecimento de 10 °C a 20 °C); total 5,7 kJ. O gráfico é uma linha crescente com patamares horizontais a 0 °C (entre 0,5 e 1,5 kJ) e a 10 °C (entre 2,2 e 4,2 kJ), atingindo 20 °C em 5,7 kJ",https://poliedroresolve.sistemapoliedro.com.br/vestibulares/ita/2023/ita-2-fase-dia-1-digitacao-02-10-2023-2-fase-dia-1/dissertativa-1-quimica-2-fase-dia-1-ita-2023#exam-downloads,2026-07-17,Codex (transcrição e integração final),pronta; publicada no PDF,"a resposta pedida é um gráfico; transcritos os valores numéricos de cada etapa e a descrição da curva | evidência: resolução, valores por etapa e gráfico final"
ita-2023-quimica-2fase,4,a) Solução 1: AC(s) se forma primeiro; solução 2: BC(s) se forma primeiro. b) Solução 1: [A⁺] = 10⁻² mol/L; solução 2: [B⁺] = 5·10⁻⁴ mol/L,https://poliedroresolve.sistemapoliedro.com.br/vestibulares/ita/2023/ita-2-fase-dia-1-digitacao-02-10-2023-2-fase-dia-1/dissertativa-1-quimica-2-fase-dia-1-ita-2023#exam-downloads,2026-07-17,Codex (transcrição e integração final),pronta; publicada no PDF," | evidência: resolução, conclusões dos itens a e b"
ita-2023-quimica-2fase,5,"a) Composição em massa: ≈28% de óxido (MO) e ≈72% de carbonato (MCO₃). b) Concentração do sal formado: [MCl₂] = 0,15 mol/L",https://poliedroresolve.sistemapoliedro.com.br/vestibulares/ita/2023/ita-2-fase-dia-1-digitacao-02-10-2023-2-fase-dia-1/dissertativa-1-quimica-2-fase-dia-1-ita-2023#exam-downloads,2026-07-17,Codex (transcrição e integração final),pronta; publicada no PDF," | evidência: resolução, resultados finais dos itens a e b"
ita-2023-quimica-2fase,6,"a) n = 200. b) rₙ = 2,12·10⁻⁶ m. c) v₁/vₙ = 200",https://poliedroresolve.sistemapoliedro.com.br/vestibulares/ita/2023/ita-2-fase-dia-1-digitacao-02-10-2023-2-fase-dia-1/dissertativa-1-quimica-2-fase-dia-1-ita-2023#exam-downloads,2026-07-17,Codex (transcrição e integração final),pronta; publicada no PDF," | evidência: resolução, resultados finais em destaque nos itens a-c"
ita-2023-quimica-2fase,7,"a) d = 2,3·10¹⁷ kg/m³. b) R_Mg/R_Os = 1/2. c) d = 2,3·10¹⁷ kg/m³ — as densidades nucleares do Sg-271 e do Cu-63 são iguais, pois a densidade nuclear independe do número de massa",https://poliedroresolve.sistemapoliedro.com.br/vestibulares/ita/2023/ita-2-fase-dia-1-digitacao-02-10-2023-2-fase-dia-1/dissertativa-1-quimica-2-fase-dia-1-ita-2023#exam-downloads,2026-07-17,Codex (transcrição e integração final),pronta; publicada no PDF," | evidência: resolução, resultados finais em destaque nos itens a-c"
ita-2023-quimica-2fase,8,a) A = CaO; B = CO₂; C = Ca²⁺; D = OH⁻; E = Mg(OH)₂; F = MgCl₂. Equações: CaCO₃(s) --Δ--> CaO(s) + CO₂(g); CaO(s) + H₂O(l) → Ca(OH)₂(aq); Ca(OH)₂(aq) → Ca²⁺(aq) + 2 OH⁻(aq); Mg²⁺(aq) + 2 OH⁻(aq) → Mg(OH)₂(s); Mg(OH)₂(s) + 2 HCl(aq) → MgCl₂(aq) + 2 H₂O(l); MgCl₂(aq) --Δ--> MgCl₂(s). b) Ânodo (oxidação): 2 Cl⁻ → Cl₂ + 2 e⁻; cátodo (redução): Mg²⁺ + 2 e⁻ → Mg; reação global: MgCl₂(l) → Mg(l) + Cl₂(g),https://poliedroresolve.sistemapoliedro.com.br/vestibulares/ita/2023/ita-2-fase-dia-1-digitacao-02-10-2023-2-fase-dia-1/dissertativa-1-quimica-2-fase-dia-1-ita-2023#exam-downloads,2026-07-17,Codex (transcrição e integração final),pronta; publicada no PDF," | evidência: resolução, itens a e b completos"
ita-2023-quimica-2fase,9,I) ácido etanoico (CH₃COOH) + metanol; II) etanoato de sódio (CH₃COONa) + metanol; III) etanamida (CH₃CONH₂) + metanol; IV) etanol (CH₃CH₂OH) + metanol,https://poliedroresolve.sistemapoliedro.com.br/vestibulares/ita/2023/ita-2-fase-dia-1-digitacao-02-10-2023-2-fase-dia-1/dissertativa-1-quimica-2-fase-dia-1-ita-2023#exam-downloads,2026-07-17,Codex (transcrição e integração final),pronta; publicada no PDF,"a fonte apresenta as estruturas desenhadas; transcrição textual equivalente (nomes e fórmulas dos produtos) | evidência: resolução, produtos das quatro reações"
ita-2023-quimica-2fase,10,"a) Os seis isômeros: but-1-eno, cis-but-2-eno, trans-but-2-eno, metilpropeno (isobuteno), ciclobutano e metilciclopropano. b) Produtos dibromados: but-1-eno → 1,2-dibromobutano; cis-but-2-eno e trans-but-2-eno → 2,3-dibromobutano; metilpropeno → 1,2-dibromo-2-metilpropano; ciclobutano → 1,4-dibromobutano; metilciclopropano → 1,3-dibromobutano",https://poliedroresolve.sistemapoliedro.com.br/vestibulares/ita/2023/ita-2-fase-dia-1-digitacao-02-10-2023-2-fase-dia-1/dissertativa-1-quimica-2-fase-dia-1-ita-2023#exam-downloads,2026-07-17,Codex (transcrição e integração final),pronta; publicada no PDF,"a fonte apresenta as estruturas desenhadas; transcrição pela nomenclatura equivalente | evidência: resolução, itens a e b (estruturas desenhadas)"
ita-2023-fisica-2fase,1,"a) Δx₁ = 0,15 m; Δx₂ = 0,45 m; deslocamento total = 1,35 m. b) μ ≅ 0,2. c) δt ≅ 1·10⁻² s",https://poliedroresolve.sistemapoliedro.com.br/vestibulares/ita/2023/ita-2-fase-dia-2-digitacao-03-10-2023-2-fase-dia-2/dissertativa-1-fisica-2-fase-dia-2-ita-2023#exam-downloads,2026-07-17,Codex (transcrição e integração final),pronta; publicada no PDF," | evidência: resolução, resultados finais dos itens a-c"
ita-2023-fisica-2fase,2,F₁ = F₂(6 − 3√2),https://poliedroresolve.sistemapoliedro.com.br/vestibulares/ita/2023/ita-2-fase-dia-2-digitacao-03-10-2023-2-fase-dia-2/dissertativa-1-fisica-2-fase-dia-2-ita-2023#exam-downloads,2026-07-17,Codex (transcrição e integração final),pronta; publicada no PDF," | evidência: resolução, resultado final em destaque"
ita-2023-fisica-2fase,3,"a) y = h − x²/[4(H − h)]. b) O lugar geométrico é o interior do triângulo retângulo de vértices (0, 0), (0, H) e (H, 0)",https://poliedroresolve.sistemapoliedro.com.br/vestibulares/ita/2023/ita-2-fase-dia-2-digitacao-03-10-2023-2-fase-dia-2/dissertativa-1-fisica-2-fase-dia-2-ita-2023#exam-downloads,2026-07-17,Codex (transcrição e integração final),pronta; publicada no PDF," | evidência: resolução, resultados finais dos itens a e b"
ita-2023-fisica-2fase,4,"a) σhTe⁴ + κTe − κTi − σhT₀⁴ = 0. b) τ = α·(c·ρ·h²)/κ, em que α é uma constante adimensional",https://poliedroresolve.sistemapoliedro.com.br/vestibulares/ita/2023/ita-2-fase-dia-2-digitacao-03-10-2023-2-fase-dia-2/dissertativa-1-fisica-2-fase-dia-2-ita-2023#exam-downloads,2026-07-17,Codex (transcrição e integração final),pronta; publicada no PDF," | evidência: resolução, resultados finais em destaque"
ita-2023-fisica-2fase,5,"a) v_máx = ωr. b) A cônica é uma elipse, de equação (f_obs − f_s)²/[(ωr/v_som)·f_s]² + x²/r² = 1",https://poliedroresolve.sistemapoliedro.com.br/vestibulares/ita/2023/ita-2-fase-dia-2-digitacao-03-10-2023-2-fase-dia-2/dissertativa-1-fisica-2-fase-dia-2-ita-2023#exam-downloads,2026-07-17,Codex (transcrição e integração final),pronta; publicada no PDF," | evidência: resolução, resultados finais dos itens a e b"
ita-2023-fisica-2fase,6,n₁ ≅ −(d₁/d₂)·n₂,https://poliedroresolve.sistemapoliedro.com.br/vestibulares/ita/2023/ita-2-fase-dia-2-digitacao-03-10-2023-2-fase-dia-2/dissertativa-1-fisica-2-fase-dia-2-ita-2023#exam-downloads,2026-07-17,Codex (transcrição e integração final),pronta; publicada no PDF," | evidência: resolução, resultado final em destaque"
ita-2023-fisica-2fase,7,a) A roda gira no sentido anti-horário (o torque anti-horário supera o horário). b) τ_O = qE₀d,https://poliedroresolve.sistemapoliedro.com.br/vestibulares/ita/2023/ita-2-fase-dia-2-digitacao-03-10-2023-2-fase-dia-2/dissertativa-1-fisica-2-fase-dia-2-ita-2023#exam-downloads,2026-07-17,Codex (transcrição e integração final),pronta; publicada no PDF," | evidência: resolução, conclusões dos itens a e b"
ita-2023-fisica-2fase,8,"a) P_T = N·n_c·V²·ε² / [16·r·n_v·l·ρ₀·(1 + α(T − T₀))], em que ε é o diâmetro do fio e n_v o número de voltas por unidade de comprimento. b) E = W = 5,4·10³ · N·n_c·V²·ε² / [r·n_v·l·ρ₀·(1 + α(T − T₀))] · (T_e/T − 1), em joules",https://poliedroresolve.sistemapoliedro.com.br/vestibulares/ita/2023/ita-2-fase-dia-2-digitacao-03-10-2023-2-fase-dia-2/dissertativa-1-fisica-2-fase-dia-2-ita-2023#exam-downloads,2026-07-17,Codex (transcrição e integração final),pronta; publicada no PDF," | evidência: resolução, resultados finais dos itens a e b (notação conferida em zoom)"
ita-2023-fisica-2fase,9,v_máx = (μ₀·U₁·r·σ·I₂)/(2kd) · √(k/(ρπL)),https://poliedroresolve.sistemapoliedro.com.br/vestibulares/ita/2023/ita-2-fase-dia-2-digitacao-03-10-2023-2-fase-dia-2/dissertativa-1-fisica-2-fase-dia-2-ita-2023#exam-downloads,2026-07-17,Codex (transcrição e integração final),pronta; publicada no PDF," | evidência: resolução, resultado final em destaque"
ita-2023-fisica-2fase,10,"a) φ = 2,10 eV. b) f₀ = 5,08·10¹⁴ Hz. c) Não é possível: a conservação relativística de energia e momento leva a v = 0, um absurdo — logo um elétron livre não pode absorver um fóton como ocorre no efeito fotoelétrico",https://poliedroresolve.sistemapoliedro.com.br/vestibulares/ita/2023/ita-2-fase-dia-2-digitacao-03-10-2023-2-fase-dia-2/dissertativa-1-fisica-2-fase-dia-2-ita-2023#exam-downloads,2026-07-17,Codex (transcrição e integração final),pronta; publicada no PDF," | evidência: resolução, resultados finais dos itens a-c"
